product,date,age,gender,incentivized_review,is_ratings_only,is_recommended,locale,location,quality_rating,rating,value_rating
nescafe-original,2017-07-04 19:09:55,55to64,Male,False,False,True,en_GB,"Leeds, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 18:01:49,45to54,Female,False,False,True,en_GB,"Inverness, United Kingdom",5.0,5,5.0
nescafe-original,2016-08-17 16:14:09,65orOver,Female,False,False,True,en_GB,soham,5.0,5,5.0
nescafe-original,2017-07-04 18:19:13,45to54,Female,False,False,True,en_GB,West yorkshire,5.0,5,5.0
nescafe-original,2017-07-04 17:44:00,35to44,Female,False,False,True,en_GB,"West Sussex, United Kingdom",4.0,4,4.0
nescafe-original,2017-07-04 18:42:30,45to54,Male,False,False,True,en_GB,"Whitby, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 15:17:36,55to64,Male,False,False,True,en_GB,"Hull, United Kingdom",4.0,5,5.0
nescafe-original,2017-07-04 14:27:32,35to44,Female,False,False,,en_GB,"South Yorkshire, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 15:51:02,55to64,Female,False,False,True,en_GB,Kent,5.0,5,5.0
nescafe-original,2017-07-04 16:31:20,45to54,Female,False,False,True,en_GB,"Chatham, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 20:01:03,65orOver,,False,False,True,en_GB,"Cambs, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:35:21,25to34,Male,False,False,True,en_GB,"Harrogate, North Yorkshire, United Kingdom",5.0,4,4.0
nescafe-original,2017-07-08 22:23:50,45to54,Male,False,False,,en_GB,"West Lothian, United Kingdom",4.0,4,4.0
nescafe-original,2017-07-04 14:57:34,25to34,Female,False,False,True,en_GB,"Aberdeen, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:08:02,65orOver,Male,False,False,True,en_GB,"Lancashire, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:49:51,65orOver,Female,False,False,True,en_GB,"Merseyside, United Kingdom",5.0,5,5.0
nescafe-original,2016-09-14 15:52:59,55to64,Female,False,False,True,en_GB,"Paphos, Cyprus",5.0,5,5.0
nescafe-original,2017-07-04 15:28:42,45to54,Male,False,False,True,en_GB,"Basingstoke, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-05 14:47:05,55to64,Female,False,False,True,en_GB,berkshire,4.0,4,4.0
nescafe-original,2017-07-23 08:57:54,45to54,Female,False,False,True,en_GB,"Basingstoke, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:59:56,45to54,Female,False,False,True,en_GB,Leicester,4.0,5,5.0
nescafe-original,2017-07-04 14:05:10,45to54,Female,False,False,True,en_GB,"Cheshire East, United Kingdom",5.0,5,5.0
nescafe-original,2016-08-17 22:21:54,45to54,Male,False,False,True,en_GB,Ireland,4.0,5,4.0
nescafe-original,2017-07-06 14:11:23,65orOver,Male,False,False,True,en_GB,"Stockport, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 18:57:11,45to54,Male,False,False,True,en_GB,"Barrow-in-Furness, United Kingdom",4.0,4,4.0
nescafe-original,2017-07-04 21:00:22,45to54,Male,False,False,True,en_GB,"Somerset, United Kingdom",5.0,5,5.0
nescafe-original,2016-09-14 15:03:29,55to64,Female,False,False,True,en_GB,"Warwick, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:47:35,55to64,Female,False,False,True,en_GB,Witham Essex,5.0,5,5.0
nescafe-original,2017-07-04 20:03:25,55to64,Male,False,False,True,en_GB,"Reading, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:41:24,65orOver,Male,False,False,True,en_GB,"Worthing, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-07 21:49:27,55to64,Male,False,False,True,en_GB,"South Queensferry, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 16:36:42,25to34,Male,False,False,True,en_GB,"South Shields, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:54:28,55to64,Male,False,False,True,en_GB,"Essex, United Kingdom",5.0,4,5.0
nescafe-original,2017-07-04 15:25:12,65orOver,Female,False,False,True,en_GB,"Norfolk, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:39:20,55to64,Male,False,False,True,en_GB,south east london,5.0,5,5.0
nescafe-original,2016-09-14 13:15:00,35to44,Female,False,False,False,en_GB,"Sheffield, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 15:37:03,65orOver,Female,False,False,False,en_GB,"Orpington, United Kingdom",4.0,3,4.0
nescafe-original,2017-07-05 04:47:54,45to54,Male,False,False,True,en_GB,"Northamptonshire, United Kingdom",4.0,4,4.0
nescafe-original,2017-07-04 16:46:08,65orOver,Female,False,False,True,en_GB,"Saint Helens, United Kingdom",4.0,4,4.0
nescafe-original,2017-07-04 14:21:05,35to44,Male,False,False,True,en_GB,"Flintshire, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-05 07:31:25,45to54,Female,False,False,True,en_GB,"Norfolk, United Kingdom",4.0,4,4.0
nescafe-original,2017-07-04 15:19:15,55to64,Female,False,False,True,en_GB,"Scotland, United Kingdom",5.0,5,5.0
nescafe-original,2016-09-14 14:31:32,65orOver,Male,False,False,True,en_GB,"Cornwall, UK",5.0,5,4.0
nescafe-original,2017-07-04 20:18:16,55to64,Male,False,False,True,en_GB,EAST MIDLANDS,5.0,5,5.0
nescafe-original,2017-07-04 15:19:15,55to64,Female,False,False,True,en_GB,"Scotland, United Kingdom",5.0,5,5.0
nescafe-original,2016-08-17 15:30:38,65orOver,Female,False,False,True,en_GB,hants,5.0,5,5.0
nescafe-original,2017-07-04 17:56:22,45to54,Male,False,False,True,en_GB,"Rugby, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 19:52:14,45to54,Female,False,False,True,en_GB,"Hampshire, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-08 18:50:03,55to64,Female,False,False,True,en_GB,"Cheadle, United Kingdom",5.0,5,5.0
nescafe-original,2016-08-17 13:22:56,45to54,Female,False,False,True,en_GB,oswestry shropshire,5.0,5,5.0
nescafe-original,2017-07-10 20:55:35,55to64,Male,False,False,True,en_GB,"Kendal, Cumbria",4.0,5,5.0
nescafe-original,2017-07-05 13:17:58,45to54,Female,False,False,True,en_GB,Berkshire england,5.0,5,5.0
nescafe-original,2017-07-04 19:38:01,55to64,Female,False,False,True,en_GB,Staffordshire,5.0,5,5.0
nescafe-original,2017-07-04 14:19:59,45to54,Female,False,False,True,en_GB,"Surrey, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:56:45,55to64,Male,False,False,True,en_GB,"Staffordshire, United Kingdom",4.0,4,5.0
nescafe-original,2017-07-04 15:23:23,65orOver,Female,False,False,True,en_GB,"Lancashire, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-07 15:20:45,55to64,,False,False,True,en_GB,"Leeds, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 17:11:39,65orOver,Female,False,False,True,en_GB,CHESHIRE,5.0,5,5.0
nescafe-original,2017-07-04 18:19:45,35to44,Male,False,False,True,en_GB,"Chichester, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-05 06:49:12,45to54,Male,False,False,False,en_GB,"London, United Kingdom",3.0,3,3.0
nescafe-original,2017-07-15 18:41:42,65orOver,Female,False,False,True,en_GB,"Bristol, United Kingdom",4.0,5,5.0
nescafe-original,2017-07-05 16:15:17,55to64,Male,False,False,True,en_GB,"London, United Kingdom",4.0,4,4.0
nescafe-original,2017-07-05 18:36:12,45to54,Male,False,False,True,en_GB,"Sleaford, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-07 14:05:33,65orOver,Female,False,False,True,en_GB,"Hertfordshire, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-05 06:50:31,45to54,Male,False,False,True,en_GB,"Brighton, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 16:46:52,45to54,Female,False,False,,en_GB,"Derbyshire, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:50:36,45to54,Male,False,False,True,en_GB,"Nottingham, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:59:31,45to54,Female,False,False,True,en_GB,"Bournemouth, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 13:19:21,45to54,Female,False,False,True,en_GB,"Blackpool, United Kingdom",5.0,5,5.0
nescafe-original,2017-07-04 14:28:09,25to34,Female,False,False,True,en_GB,Bulgaria,5.0,5,5.0
nescafe-original,2017-07-04 14:29:45,65orOver,Male,False,False,True,en_GB,"Macclesfield, United Kingdom",4.0,4,4.0
nescafe-original,2016-08-20 07:45:42,45to54,Male,False,False,True,en_GB,"Derbyshire, United Kingdom",5.0,5,5.0
nescafe-original-3in1,2016-08-17 15:33:06,55to64,Female,False,False,True,en_GB,Norwich,5.0,5,5.0
nescafe-original-3in1,2016-09-14 14:24:54,35to44,Female,False,False,True,en_GB,"Crewe, United Kingdom",5.0,5,5.0
nescafe-original-3in1,2016-09-14 14:44:14,55to64,Female,False,False,True,en_GB,"Coatbridge, United Kingdom",5.0,5,5.0
nescafe-original-3in1,2016-08-17 16:37:14,35to44,Female,False,False,True,en_GB,REDCAR,5.0,5,5.0
nescafe-original-3in1,2016-09-14 13:47:02,45to54,Male,False,False,True,en_GB,"Chesterfield, United Kingdom",4.0,4,5.0
nescafe-original-3in1,2016-08-17 22:03:57,55to64,Female,False,False,True,en_GB,west yorkshire,4.0,5,4.0
nescafe-original-3in1,2016-08-17 13:58:25,55to64,Male,False,False,True,en_GB,Yorkshire,5.0,5,5.0
nescafe-original-3in1,2016-08-18 20:55:27,45to54,Female,False,False,True,en_GB,"Peterborough, United Kingdom",5.0,5,5.0
nescafe-original-3in1,2016-08-17 13:48:39,35to44,Female,False,False,True,en_GB,"Kenley, United Kingdom",5.0,5,5.0
nescafe-original-3in1,2016-08-17 20:05:01,55to64,Male,False,False,True,en_GB,sheffield,5.0,5,5.0
nescafe-original-3in1,2016-09-14 14:21:37,18to24,Female,False,False,True,en_GB,"Brighton, United Kingdom",5.0,5,5.0
nescafe-original-3in1,2016-08-17 14:51:42,35to44,Female,False,False,True,en_GB,Glasgow,5.0,5,5.0
nescafe-original-3in1,2016-08-17 19:18:40,45to54,Male,False,False,True,en_GB,"Manchester, United Kingdom",4.0,4,4.0
nescafe-original-3in1,2016-08-17 13:49:36,25to34,Female,False,False,True,en_GB,,5.0,5,5.0
nescafe-original-3in1,2016-08-18 08:57:38,65orOver,Female,False,False,True,en_GB,"Warwickshire, United Kingdom",5.0,5,5.0
nescafe-original-3in1,2016-08-17 16:30:47,55to64,Male,False,False,True,en_GB,"Norwich, United Kingdom",5.0,5,5.0
nescafe-original-3in1-strong,2016-08-19 20:12:56,45to54,Male,False,False,True,en_GB,"Liverpool, United Kingdom",5.0,5,5.0
nescafe-original-3in1-strong,2016-08-17 13:20:08,35to44,Female,False,False,True,en_GB,"Ashton Under Lyne, Manchester",5.0,5,5.0
nescafe-original-3in1-strong,2017-09-27 15:17:16,35to44,Male,False,False,True,en_GB,"Carlisle, United Kingdom",5.0,5,5.0
nescafe-original-3in1-strong,2016-09-14 13:26:22,45to54,Male,False,False,True,en_GB,"Lancs, United Kingdom",5.0,5,5.0
nescafe-original-3in1-strong,2017-10-02 12:03:10,65orOver,Male,False,False,True,en_GB,"South Wales, UK",4.0,4,4.0
nescafe-original-refill,2016-10-21 09:11:39,35to44,Female,False,False,False,en_GB,"Scotland, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-12-23 09:03:41,45to54,Female,False,False,False,en_GB,Leicester,1.0,1,1.0
nescafe-original-refill,2016-12-03 19:26:06,45to54,Female,False,False,False,en_GB,"Stockport, Cheshire, United Kingdon",1.0,1,1.0
nescafe-original-refill,2017-01-02 12:19:11,55to64,Male,False,False,False,en_GB,"Northamptonshire, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-12-01 11:00:29,65orOver,Male,False,False,False,en_GB,"Milton Keynes, United Kingdom",,1,
nescafe-original-refill,2016-10-30 07:52:42,45to54,Female,False,False,False,en_GB,"Halifax, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-11-05 23:15:52,35to44,Male,False,False,False,en_GB,Dorset,1.0,1,1.0
nescafe-original-refill,2016-11-07 15:27:56,55to64,Male,False,False,False,en_GB,"London, United Kingdom",3.0,3,3.0
nescafe-original-refill,2016-09-26 14:49:38,65orOver,Male,False,False,False,en_GB,"Northumberland, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-04 16:50:02,65orOver,Female,False,False,True,en_GB,"Nelson, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-05-15 23:28:01,65orOver,Male,False,False,False,en_GB,"Yorkshire Norte, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-02-15 11:43:10,65orOver,,False,False,False,en_GB,"Dorset, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-12-17 09:37:32,35to44,Male,False,False,False,en_GB,Retford,1.0,1,1.0
nescafe-original-refill,2016-10-21 15:48:21,45to54,Male,False,False,False,en_GB,"Inverness, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-08-17 14:47:18,45to54,Male,False,False,True,en_GB,"Dromore, Tyrone",5.0,5,5.0
nescafe-original-refill,2016-11-23 08:03:12,55to64,Male,False,False,False,en_GB,"Walsall, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-09-19 06:23:53,55to64,Female,False,False,False,en_GB,"North Yorkshire, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-09-18 22:42:49,45to54,Female,False,False,True,en_GB,"Shropshire, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-12-29 14:09:08,65orOver,Female,False,False,False,en_GB,"Kent, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-10-16 18:08:03,45to54,Female,False,False,False,en_GB,Burntwood,1.0,1,1.0
nescafe-original-refill,2016-11-05 09:19:57,55to64,Female,False,False,False,en_GB,"London, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-02-26 22:32:45,55to64,Female,False,False,False,en_GB,Lancashire,1.0,1,1.0
nescafe-original-refill,2017-07-10 13:35:54,35to44,Female,False,False,True,en_GB,"Surrey, United Kingdom",4.0,5,5.0
nescafe-original-refill,2017-07-04 17:33:11,55to64,Female,False,False,True,en_GB,"Burton upon Trent, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-11-19 07:07:33,45to54,Female,False,False,False,en_GB,"Scotland, United Kingdom",3.0,1,1.0
nescafe-original-refill,2017-01-25 18:44:37,55to64,Male,False,False,False,en_GB,"Newcastle upon Tyne, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-10-02 08:17:15,45to54,Female,False,False,False,en_GB,cornwall,1.0,1,1.0
nescafe-original-refill,2016-10-29 17:02:36,45to54,Male,False,False,False,en_GB,"Durham, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-09-17 13:47:13,45to54,Female,False,False,False,en_GB,"Lancaster, United Kingdom",3.0,3,3.0
nescafe-original-refill,2016-11-12 21:42:20,55to64,Male,False,False,False,en_GB,"Fife, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-09-17 17:08:03,55to64,Male,False,False,False,en_GB,"Blackburn, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-16 12:53:53,55to64,Female,False,False,False,en_GB,"Ilkeston, Derbyshire",2.0,2,2.0
nescafe-original-refill,2016-11-14 18:16:57,45to54,Female,False,False,False,en_GB,"Camborne , cornwall",1.0,1,1.0
nescafe-original-refill,2017-07-04 21:27:50,55to64,Male,False,False,False,en_GB,"Dundee, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-11-10 09:25:40,45to54,Male,False,False,False,en_GB,"Bristol, United Kingdom",4.0,2,2.0
nescafe-original-refill,2017-02-01 16:06:30,55to64,Female,False,False,False,en_GB,"Peterhead, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-04 14:38:33,35to44,Male,False,False,True,en_GB,"Stirling, United Kingdom",4.0,4,4.0
nescafe-original-refill,2016-12-09 18:59:38,65orOver,Female,False,False,False,en_GB,"Worcestershire, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-12-12 21:43:14,55to64,Male,False,False,False,en_GB,"Shotts, North Lanarkshire, United Kingdom",2.0,2,1.0
nescafe-original-refill,2017-03-01 18:40:18,45to54,Male,False,False,False,en_GB,north west uk,2.0,1,1.0
nescafe-original-refill,2017-02-04 19:04:05,55to64,Male,False,False,False,en_GB,"Cumbria, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-10-04 17:52:31,55to64,Female,False,False,False,en_GB,"Hampshire, United Kingdom",2.0,2,1.0
nescafe-original-refill,2016-11-29 08:38:36,55to64,Female,False,False,False,en_GB,"Renfrewshire, United Kingdom",1.0,1,1.0
nescafe-original-refill,2016-08-17 15:11:19,55to64,Female,False,False,True,en_GB,Kirkcudbrightshire Scotland,5.0,5,5.0
nescafe-original-refill,2016-10-22 22:15:30,45to54,Female,False,False,False,en_GB,Cleveland,2.0,2,1.0
nescafe-original-refill,2017-07-04 18:36:47,45to54,Female,False,False,True,en_GB,"Manchester, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-12-03 23:30:45,55to64,Female,False,False,False,en_GB,"Bolton, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-05 19:03:18,55to64,Male,False,False,True,en_GB,"Hebburn, United Kingdom",5.0,5,4.0
nescafe-original-refill,2017-07-04 21:17:16,18to24,Female,False,False,True,en_GB,"Dublin, Irlandia",5.0,5,5.0
nescafe-original-refill,2017-10-02 09:30:19,45to54,Female,False,False,True,en_GB,"Gwaenysgor, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-05 08:10:14,45to54,Male,False,False,True,en_GB,"Norwich, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 15:13:24,55to64,Female,False,False,True,en_GB,"Darlington, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-08-17 19:35:00,45to54,Female,False,False,True,en_GB,Merseyside,5.0,5,5.0
nescafe-original-refill,2017-07-09 18:45:42,35to44,Female,False,False,True,en_GB,"Manchester, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 15:29:34,65orOver,Male,False,False,True,en_GB,"Storrington, West Sussex, United Kingdom",4.0,4,4.0
nescafe-original-refill,2017-07-04 15:12:21,55to64,Male,False,False,True,en_GB,"Kings Langley, United Kingdom",4.0,4,5.0
nescafe-original-refill,2017-07-04 15:18:25,45to54,Male,False,False,True,en_GB,"Liverpool, United Kingdom",5.0,4,5.0
nescafe-original-refill,2017-07-08 23:42:19,45to54,Male,False,False,,en_GB,Kent,5.0,5,5.0
nescafe-original-refill,2017-07-04 14:34:06,45to54,Female,False,False,True,en_GB,"Nottingham, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-10-13 15:00:21,55to64,Male,False,False,False,en_GB,"Cambridge, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-04 14:43:04,45to54,Male,False,False,True,en_GB,"Folkestone, United Kingdom",4.0,4,5.0
nescafe-original-refill,2017-07-04 18:17:21,65orOver,Female,False,False,True,en_GB,"North Yorkshire, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-11 13:07:30,55to64,Male,False,False,True,en_GB,"Edinburgh, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 16:39:23,45to54,Male,False,False,True,en_GB,"Ash Vale, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-05 09:19:06,55to64,Female,False,False,False,en_GB,Newcastle,1.0,1,1.0
nescafe-original-refill,2017-07-04 15:13:33,45to54,Male,False,False,True,en_GB,"Gateshead, Tyne and Wear, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-08-17 13:22:28,35to44,Female,False,False,True,en_GB,"Cambridgeshire, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 19:05:09,45to54,Male,False,False,True,en_GB,"Newmarket, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 16:41:25,45to54,Male,False,False,True,en_GB,"North Yorkshire, United Kingdom",5.0,5,4.0
nescafe-original-refill,2017-07-05 14:48:04,65orOver,Female,False,False,True,en_GB,"Manchester, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-09-14 15:20:49,65orOver,Male,False,False,True,en_GB,"Bellshill, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-12-07 14:24:38,35to44,Male,False,False,True,en_GB,"Maesteg, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-11-22 07:39:36,55to64,Female,False,False,False,en_GB,"Hertfordshire, United Kingdom",3.0,3,3.0
nescafe-original-refill,2017-05-18 20:34:15,45to54,Female,False,False,False,en_GB,"Bournemouth, United Kingdom",2.0,1,1.0
nescafe-original-refill,2017-01-02 13:03:27,55to64,Male,False,False,False,en_GB,Northumberland,1.0,1,1.0
nescafe-original-refill,2016-09-24 09:10:19,35to44,Female,False,False,False,en_GB,"Norwich, United Kingdom",3.0,3,3.0
nescafe-original-refill,2017-08-04 15:51:36,45to54,Female,False,False,True,en_GB,Leeds,5.0,5,5.0
nescafe-original-refill,2017-04-01 18:11:48,45to54,Female,False,False,False,en_GB,"Oldham, Lancs",1.0,1,1.0
nescafe-original-refill,2017-04-21 06:14:21,55to64,Male,False,False,,en_GB,"Nicosia, Cyprus",1.0,1,1.0
nescafe-original-refill,2017-05-01 15:39:11,45to54,Female,False,False,False,en_GB,"Stoke-on-Trent, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-04 19:30:53,35to44,,False,False,True,en_GB,"Stockport, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 16:46:08,45to54,Male,False,False,False,en_GB,"Wirral, UK",1.0,1,1.0
nescafe-original-refill,2017-07-05 10:01:20,65orOver,Male,False,False,False,en_GB,"Snodland, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-09-02 08:06:05,45to54,Female,False,False,False,en_GB,north london,3.0,1,1.0
nescafe-original-refill,2017-07-05 20:59:09,55to64,Male,False,False,True,en_GB,"Redruth, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-05-06 11:49:28,65orOver,Male,False,False,False,en_GB,"Winsford, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-06 08:50:35,45to54,,False,False,False,en_GB,Pompey,1.0,1,1.0
nescafe-original-refill,2017-07-04 15:15:56,65orOver,Female,False,False,True,en_GB,"Dorset, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-06 12:40:14,55to64,Male,False,False,False,en_GB,Southport,1.0,1,1.0
nescafe-original-refill,2017-08-09 04:31:38,55to64,Female,False,False,False,en_GB,"Devon, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-09 08:02:24,55to64,,False,False,False,en_GB,"Winnersh, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-04 14:38:27,65orOver,Female,False,False,True,en_GB,"Sheffield, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 15:50:04,45to54,Female,False,False,False,en_GB,"Market Harborough, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-04 14:02:08,35to44,Male,False,False,True,en_GB,Inverclyde,5.0,2,2.0
nescafe-original-refill,2017-07-05 12:33:20,35to44,Female,False,False,True,en_GB,"Scotland, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-05 11:20:11,55to64,Male,False,False,False,en_GB,"Fleetwood, United Kingdom",4.0,4,3.0
nescafe-original-refill,2017-07-04 18:48:11,45to54,Female,False,False,True,en_GB,"Manchester, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-01-25 20:48:03,55to64,Male,False,False,False,en_GB,Bolton,3.0,1,1.0
nescafe-original-refill,2017-07-04 16:03:09,45to54,Female,False,False,True,en_GB,"Pembrokeshire, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 15:39:25,45to54,Female,False,False,True,en_GB,"Nottinghamshire, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-08-17 15:12:40,65orOver,Female,False,False,True,en_GB,"Preston, Lancashire",5.0,4,5.0
nescafe-original-refill,2017-07-04 17:01:56,55to64,Male,False,False,True,en_GB,"Liverpool, United Kingdom",5.0,3,3.0
nescafe-original-refill,2017-07-04 14:36:52,45to54,Female,False,False,True,en_GB,"Newcastle-under-Lyme, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-08-17 21:51:54,45to54,Female,False,False,True,en_GB,Droitwich Spa,5.0,5,5.0
nescafe-original-refill,2017-07-04 18:30:07,35to44,Female,False,False,True,en_GB,Norwich,5.0,5,5.0
nescafe-original-refill,2017-07-04 15:19:23,65orOver,Male,False,False,True,en_GB,"Dorking, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-02-04 09:39:44,45to54,Male,False,False,False,en_GB,"Kent, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-04-18 08:27:17,55to64,Female,False,False,False,en_GB,"London, United Kingdom",2.0,2,2.0
nescafe-original-refill,2016-09-14 13:12:01,35to44,Female,False,False,True,en_GB,"Birmingham, West Midlands, United Kingdom",3.0,3,3.0
nescafe-original-refill,2017-07-04 19:47:26,35to44,Female,False,False,True,en_GB,"Essex, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 17:15:02,55to64,Male,False,False,True,en_GB,"Chesham, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 14:29:16,55to64,Female,False,False,True,en_GB,"Somerset, United Kingdom",5.0,5,5.0
nescafe-original-refill,2018-01-04 11:42:08,55to64,Male,False,False,False,en_GB,"Edinburgh, United Kingdom",1.0,1,1.0
nescafe-original-refill,2017-07-04 15:58:24,45to54,Female,False,False,,en_GB,"Portsmouth, United Kingdom",,5,
nescafe-original-refill,2017-07-06 14:29:45,45to54,Female,False,False,True,en_GB,"Manchester, United Kingdom",4.0,5,4.0
nescafe-original-refill,2017-07-05 17:59:01,55to64,Female,False,False,True,en_GB,United Kingdom,5.0,5,5.0
nescafe-original-refill,2017-07-04 21:00:07,45to54,Male,False,False,True,en_GB,Sunderland Tyne and Wear the UK,5.0,5,5.0
nescafe-original-refill,2017-07-04 17:39:12,65orOver,Female,False,False,True,en_GB,"Wednesbury, United Kingdom",5.0,4,5.0
nescafe-original-refill,2017-07-04 15:17:49,55to64,Female,False,False,True,en_GB,"London, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-01-04 08:37:42,55to64,Male,False,False,False,en_GB,"Rochdale, United Kingdom",4.0,3,2.0
nescafe-original-refill,2017-07-04 21:23:02,45to54,Male,False,False,True,en_GB,"Armadale, Scotland, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-05 19:30:21,55to64,Male,False,False,True,en_GB,"Sunderland, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-11 10:28:34,55to64,Female,False,False,True,en_GB,"Blackpool, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 19:02:38,45to54,Male,False,False,True,en_GB,"Peterborough, United Kingdom",5.0,5,5.0
nescafe-original-refill,2016-09-14 14:05:56,55to64,,False,False,True,en_GB,"Portsmouth, Hampshire",5.0,5,5.0
nescafe-original-refill,2017-07-05 08:24:03,55to64,Female,False,False,True,en_GB,"Mansfield, Nottinghamshire, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 15:39:46,55to64,Female,False,False,True,en_GB,"Milton Keynes, United Kingdom",5.0,5,5.0
nescafe-original-refill,2017-07-04 20:17:38,65orOver,Female,False,False,True,en_GB,"Oldham, Gtr Manchester",5.0,5,5.0
nescafe-original-refill,2017-07-04 18:01:26,45to54,Female,False,False,True,en_GB,"Lancashire, United Kingdom",4.0,4,4.0
