,origin,origin_lat,origin_long,destination,destination_lat,destination_long,date,price,url,note
1103,CDMX a Medellín,19.4121742,-99.16466009999999,Cartagena,10.3910485,-75.4794257,2017-06-08,6536.0,http://www.vuelax.com/2017/06/08/cdmx-a-medellin-y-medellin-a-cartagena-6536-opcion-de-hostal-desde-185-pesos-la-noche-con-desayuno-gratis/,
1104,Medellín,6.244203,-75.5812119,Cartagena,10.3910485,-75.4794257,2017-06-08,6536.0,http://www.vuelax.com/2017/06/08/cdmx-a-medellin-y-medellin-a-cartagena-6536-opcion-de-hostal-desde-185-pesos-la-noche-con-desayuno-gratis/,
1105,Toronto,43.653226,-79.3831843,Islandia,64.963051,-19.020835,2017-06-07,6471.0,http://www.vuelax.com/2017/06/07/toronto-a-islandia-6471/,
1106,Ciudad de México,19.4326077,-99.133208,Panamá,8.537981,-80.782127,2017-06-07,5420.0,http://www.vuelax.com/2017/06/07/cdmx-a-panama-5420-opcion-de-hostal-desde-276-pesos-la-noche-con-desayuno-gratis-opcion-de-meses-sintereses/,
1107,San Diego,32.715738,-117.1610838,"Nagoya, Japón",35.1814464,136.906398,2017-06-06,7108.0,http://www.vuelax.com/2017/06/06/san-diego-a-nagoya-japon-7321-opcion-de-hostal-desde-429-pesos-la-noche/,
1108,Ciudad de México,19.4326077,-99.133208,"Milán, Italia",45.4642035,9.189982,2017-06-06,15370.0,http://www.vuelax.com/2017/06/06/cdmx-a-milan-italia-15370-opcion-de-hostal-desde-543-pesos-la-noche-con-desayuno-incluido/,
1109,Ciudad de México,19.4326077,-99.133208,"Atenas, Grecia",37.9838096,23.7275388,2017-06-06,13634.0,http://www.vuelax.com/2017/06/06/cdmx-a-atenas-grecia-14720-opcion-de-hostal-desde-476-pesos-la-noche-con-desayuno-gratis/,
1110,San Diego,32.715738,-117.1610838,"Sydney, Australia",-33.8688197,151.2092955,2017-06-05,14138.0,http://www.vuelax.com/2017/06/05/san-diego-a-sydney-australia-14138/,
1111,Monterrey,25.6866142,-100.3161126,St Marteen,18.0708298,-63.0500809,2017-06-05,6399.0,http://www.vuelax.com/2017/06/05/mty-a-st-marteen-6399/,
1112,Cancún,21.161908,-86.8515279,Madrid,40.4167754,-3.7037902,2017-06-04,8795.0,http://www.vuelax.com/2017/06/04/cun-a-madrid-8795/,
1113,Cancún,21.161908,-86.8515279,La Habana,23.1135925,-82.3665956,2017-06-04,3552.0,http://www.vuelax.com/2017/06/04/cun-a-la-habana-3721/,
1114,Ciudad de México,19.4326077,-99.133208,Vallarta,36.127413,-96.358814,2017-06-03,1653.0,http://www.vuelax.com/2017/06/03/cdmx-a-vallarta-1653/,
1115,Ciudad de México,19.4326077,-99.133208,Chiapas,16.7569318,-93.12923529999999,2017-06-03,1680.0,http://www.vuelax.com/2017/06/03/cdmx-a-chiapas-1680/,
1116,Ciudad de México,19.4326077,-99.133208,Cancún,21.161908,-86.8515279,2017-06-03,1506.0,http://www.vuelax.com/2017/06/03/cdmx-a-cancun-1506/,
1117,Guadalajara,20.6596988,-103.3496092,"Bangkok, Tailandia",13.7563309,100.5017651,2017-06-02,14634.0,http://www.vuelax.com/2017/06/02/gdl-a-bangkok-tailandia-14634-opcion-de-hostal-desde-226-pesos-la-noche-con-desayuno-incluido/,
1118,Ciudad de México,19.4326077,-99.133208,"San José, Costa Rica",9.9280694,-84.0907246,2017-06-02,3597.0,http://www.vuelax.com/2017/06/02/cdmx-y-23-ciudades-mas-a-san-jose-costa-rica-3480-opcion-de-hostal-desde-187-pesos-la-noche-con-desayuno-incluido/,
1119,Guadalajara,20.6596988,-103.3496092,Cozumel,20.4229839,-86.9223432,2017-06-01,1714.0,http://www.vuelax.com/2017/06/01/gdl-a-cozumel-1714/,
1120,Ciudad de México,19.4326077,-99.133208,"Shanghai, China",31.2303904,121.4737021,2017-06-01,16652.0,http://www.vuelax.com/2017/06/01/cdmx-a-shanghai-china-16652-opcion-de-hostal-desde-270-pesos-la-noche-con-desayuno-incluido/,
1121,Ciudad de México,19.4326077,-99.133208,"Managua, Nicaragua",12.1149926,-86.2361744,2017-05-31,3322.0,http://www.vuelax.com/2017/05/31/cdmx-a-managua-nicaragua-4290-opcion-de-hostal-desde-203-pesos-con-desayuno-incluido/,
1122,Ciudad de México,19.4326077,-99.133208,Chicago,41.8781136,-87.6297982,2017-05-31,4672.0,http://www.vuelax.com/2017/05/31/cdmx-a-chicago-4672/,
1123,Ciudad de México,19.4326077,-99.133208,NYC,40.7127753,-74.0059728,2017-05-30,4327.0,http://www.vuelax.com/2017/05/30/cdmx-a-nyc-4327/,
1124,Ciudad de México,19.4326077,-99.133208,"Seúl, Corea",37.566535,126.9779692,2017-05-29,16950.0,http://www.vuelax.com/2017/05/29/cdmx-y-23-ciudades-mas-a-seul-corea-16950-opcion-de-hostal-desde-293-pesos-la-noche-con-desayuno-incluido-opcion-de-meses-sin-intereses/,
1125,23 ciudades más,,,"Seúl, Corea",37.566535,126.9779692,2017-05-29,16950.0,http://www.vuelax.com/2017/05/29/cdmx-y-23-ciudades-mas-a-seul-corea-16950-opcion-de-hostal-desde-293-pesos-la-noche-con-desayuno-incluido-opcion-de-meses-sin-intereses/,
1126,CDMX a Montreal,45.46973819999999,-73.7449195,Reikiavik,64.12652059999999,-21.8174392,2017-05-29,12915.0,http://www.vuelax.com/2017/05/29/cdmx-a-montreal-y-montreal-a-reikiavik-12915/,
1127,Montreal,45.5016889,-73.567256,Reikiavik,64.12652059999999,-21.8174392,2017-05-29,12915.0,http://www.vuelax.com/2017/05/29/cdmx-a-montreal-y-montreal-a-reikiavik-12915/,
1128,Montreal,45.5016889,-73.567256,Islandia,64.963051,-19.020835,2017-05-28,7499.0,http://www.vuelax.com/2017/05/28/montreal-a-islandia-7499/,
1129,Ciudad de México,19.4326077,-99.133208,Río de Janeiro,-22.9068467,-43.1728965,2017-05-28,11779.0,http://www.vuelax.com/2017/05/28/cdmx-a-rio-de-janeiro-11779/,
1130,Cancún,21.161908,-86.8515279,Madrid,40.4167754,-3.7037902,2017-05-27,8716.0,http://www.vuelax.com/2017/05/27/cun-a-madrid-8716/,
1131,Guadalajara,20.6596988,-103.3496092,Moscú,55.755826,37.6172999,2017-05-26,15270.0,http://www.vuelax.com/2017/05/26/gdl-a-moscu-15270-opcion-de-hostal-desde-231-pesos-la-noche/,
1132,Ciudad de México,19.4326077,-99.133208,Santiago de Chile,-33.4488897,-70.6692655,2017-05-26,8750.0,http://www.vuelax.com/2017/05/26/cdmx-y-gdl-a-santiago-de-chile-10670-opcion-de-hostal-desde-195-pesos-la-noche-con-desayuno-incluido/,
1133,Guadalajara,20.6596988,-103.3496092,Santiago de Chile,-33.4488897,-70.6692655,2017-05-26,8750.0,http://www.vuelax.com/2017/05/26/cdmx-y-gdl-a-santiago-de-chile-10670-opcion-de-hostal-desde-195-pesos-la-noche-con-desayuno-incluido/,
1134,San Diego,32.715738,-117.1610838,"Nagoya, Japón",35.1814464,136.906398,2017-05-25,6885.0,http://www.vuelax.com/2017/05/25/san-diego-a-nagoya-japon-6885-opcion-de-hostal-desde-407-pesos-la-noche/,
1135,Ciudad de México,19.4326077,-99.133208,Amsterdam,52.3702157,4.895167900000001,2017-05-25,14376.0,http://www.vuelax.com/2017/05/25/cdmx-y-23-ciudades-mas-a-amsterdam-14090-opcion-de-hostal-desde-583-pesos-la-noche-con-desayuno-meses-sin-intereses-disponibles/,
1136,23 ciudades más,,,Amsterdam,52.3702157,4.895167900000001,2017-05-25,14376.0,http://www.vuelax.com/2017/05/25/cdmx-y-23-ciudades-mas-a-amsterdam-14090-opcion-de-hostal-desde-583-pesos-la-noche-con-desayuno-meses-sin-intereses-disponibles/,
1137,Ciudad de México,19.4326077,-99.133208,Islas Galápagos,-0.383106,-90.4233344,2017-05-24,10273.0,http://www.vuelax.com/2017/05/24/cdmx-a-islas-galapagos-10273/,
1138,Ciudad de México,19.4326077,-99.133208,Costa Rica,9.748916999999999,-83.753428,2017-05-24,3403.0,http://www.vuelax.com/2017/05/24/cdmx-a-costa-rica-3403/,
1139,Guadalajara,20.6596988,-103.3496092,Shanghai,31.2303904,121.4737021,2017-05-23,12499.0,http://www.vuelax.com/2017/05/23/gdl-cdmx-a-shanghai-12499/,
1140,Ciudad de México,19.4326077,-99.133208,Shanghai,31.2303904,121.4737021,2017-05-23,12499.0,http://www.vuelax.com/2017/05/23/gdl-cdmx-a-shanghai-12499/,
1141,Guadalajara,20.6596988,-103.3496092,"Osaka, Japón",34.6937378,135.5021651,2017-05-23,12947.0,http://www.vuelax.com/2017/05/23/gdl-y-cdmx-a-osaka-japon-12947-opcion-de-hostal-desde-493-pesos-la-noche/,
1142,Ciudad de México,19.4326077,-99.133208,"Osaka, Japón",34.6937378,135.5021651,2017-05-23,12947.0,http://www.vuelax.com/2017/05/23/gdl-y-cdmx-a-osaka-japon-12947-opcion-de-hostal-desde-493-pesos-la-noche/,
1143,Guadalajara,20.6596988,-103.3496092,"Bangkok, Tailandia",13.7563309,100.5017651,2017-05-23,14870.0,http://www.vuelax.com/2017/05/23/gdl-y-cdmx-a-bangkok-tailandia-14870-opcion-de-hostal-desde-226-pesos-la-noche-con-desayuno-incluido/,
1144,Ciudad de México,19.4326077,-99.133208,"Bangkok, Tailandia",13.7563309,100.5017651,2017-05-23,14870.0,http://www.vuelax.com/2017/05/23/gdl-y-cdmx-a-bangkok-tailandia-14870-opcion-de-hostal-desde-226-pesos-la-noche-con-desayuno-incluido/,
1145,Guadalajara,20.6596988,-103.3496092,"Manila, Filipinas",14.5995124,120.9842195,2017-05-22,13861.0,http://www.vuelax.com/2017/05/22/gdl-y-cdmx-a-manila-filipinas-13861-opcion-de-hostal-desde-198-pesos-la-noche/,
1146,Ciudad de México,19.4326077,-99.133208,"Manila, Filipinas",14.5995124,120.9842195,2017-05-22,13861.0,http://www.vuelax.com/2017/05/22/gdl-y-cdmx-a-manila-filipinas-13861-opcion-de-hostal-desde-198-pesos-la-noche/,
1147,Ciudad de México,19.4326077,-99.133208,Tokio,35.6894875,139.6917064,2017-05-21,14040.0,http://www.vuelax.com/2017/05/21/cdmx-y-23-ciudades-a-tokio-14040/,
1148,23 ciudades,,,Tokio,35.6894875,139.6917064,2017-05-21,14040.0,http://www.vuelax.com/2017/05/21/cdmx-y-23-ciudades-a-tokio-14040/,
1149,Ciudad de México,19.4326077,-99.133208,Corea,31.2343006,-84.7271519,2017-05-21,9037.0,http://www.vuelax.com/2017/05/21/cdmx-y-23-ciudades-a-corea-9037/,
1150,23 ciudades,,,Corea,31.2343006,-84.7271519,2017-05-21,9037.0,http://www.vuelax.com/2017/05/21/cdmx-y-23-ciudades-a-corea-9037/,
1151,Ciudad de México,19.4326077,-99.133208,San José,37.3382082,-121.8863286,2017-05-20,3497.0,http://www.vuelax.com/2017/05/20/cdmx-a-san-jose-3497/,
1152,Ciudad de México,19.4326077,-99.133208,Chiapas,16.7569318,-93.12923529999999,2017-05-20,1519.0,http://www.vuelax.com/2017/05/20/cdmx-a-chiapas-1519/,
1153,Ciudad de México,19.4326077,-99.133208,"Seúl, Corea",37.566535,126.9779692,2017-05-19,17200.0,http://www.vuelax.com/2017/05/19/opcion-de-meses-sin-intereses-cdmx-y-23-ciudades-mas-a-seul-corea-17200-opcion-de-hostal-desde-294-pesos-la-noche-con-desayuno/,
1154,23 ciudades más,,,"Seúl, Corea",37.566535,126.9779692,2017-05-19,17200.0,http://www.vuelax.com/2017/05/19/opcion-de-meses-sin-intereses-cdmx-y-23-ciudades-mas-a-seul-corea-17200-opcion-de-hostal-desde-294-pesos-la-noche-con-desayuno/,
1155,Ciudad de México,19.4326077,-99.133208,"Frankfurt, Alemania",50.1109221,8.6821267,2017-05-19,10857.0,http://www.vuelax.com/2017/05/19/opcion-de-meses-sin-intereses-cdmx-y-23-ciudades-mas-a-frankfurt-alemania-10857/,
1156,23 ciudades más,,,"Frankfurt, Alemania",50.1109221,8.6821267,2017-05-19,10857.0,http://www.vuelax.com/2017/05/19/opcion-de-meses-sin-intereses-cdmx-y-23-ciudades-mas-a-frankfurt-alemania-10857/,
1157,Ciudad de México,19.4326077,-99.133208,"Seúl, Corea",37.566535,126.9779692,2017-05-19,9471.0,http://www.vuelax.com/2017/05/19/cdmx-y-23-ciudades-mas-a-seul-corea-17200-opcion-de-hostal-desde-294-pesos-la-noche-con-desayuno/,
1158,23 ciudades más,,,"Seúl, Corea",37.566535,126.9779692,2017-05-19,9471.0,http://www.vuelax.com/2017/05/19/cdmx-y-23-ciudades-mas-a-seul-corea-17200-opcion-de-hostal-desde-294-pesos-la-noche-con-desayuno/,
1159,Ciudad de México,19.4326077,-99.133208,Campeche,18.931225,-90.2618068,2017-05-19,2599.0,http://www.vuelax.com/2017/05/19/cdmx-a-campeche-2599/,
1160,Ciudad de México,19.4326077,-99.133208,Roma,41.9027835,12.4963655,2017-05-18,11771.0,http://www.vuelax.com/2017/05/18/cdmx-y-23-ciudades-mas-a-roma-11771-opcion-de-hostal-desde-311-pesos-la-noche-con-desayuno/,
1161,23 ciudades más,,,Roma,41.9027835,12.4963655,2017-05-18,11771.0,http://www.vuelax.com/2017/05/18/cdmx-y-23-ciudades-mas-a-roma-11771-opcion-de-hostal-desde-311-pesos-la-noche-con-desayuno/,
1162,Ciudad de México,19.4326077,-99.133208,París,48.856614,2.3522219,2017-05-18,12539.0,http://www.vuelax.com/2017/05/18/cdmx-y-23-ciudades-mas-a-paris-12539-opcion-de-meses-sin-intereses/,
1163,23 ciudades más,,,París,48.856614,2.3522219,2017-05-18,12539.0,http://www.vuelax.com/2017/05/18/cdmx-y-23-ciudades-mas-a-paris-12539-opcion-de-meses-sin-intereses/,
1164,Ciudad de México,19.4326077,-99.133208,Las Vegas,36.1699412,-115.1398296,2017-05-18,3280.0,http://www.vuelax.com/2017/05/18/cdmx-a-las-vegas-3280/,
1165,Ciudad de México,19.4326077,-99.133208,Cuzco,-13.53195,-71.96746259999999,2017-05-18,5829.0,http://www.vuelax.com/2017/05/18/cdmx-a-cuzco-5829/,
1166,Montreal,45.5016889,-73.567256,Reikiavik,64.12652059999999,-21.8174392,2017-05-17,5879.0,http://www.vuelax.com/2017/05/17/montreal-a-reikiavik-5879/,
1167,Ciudad de México,19.4326077,-99.133208,Guatemala,15.783471,-90.23075899999999,2017-05-17,2980.0,http://www.vuelax.com/2017/05/17/cdmx-gdl-mty-tij-y-cun-a-guatemala-3150-opcion-de-hostal-desde-190-pesos-la-noche/,
1168,Guadalajara,20.6596988,-103.3496092,Guatemala,15.783471,-90.23075899999999,2017-05-17,2980.0,http://www.vuelax.com/2017/05/17/cdmx-gdl-mty-tij-y-cun-a-guatemala-3150-opcion-de-hostal-desde-190-pesos-la-noche/,
1169,Monterrey,25.6866142,-100.3161126,Guatemala,15.783471,-90.23075899999999,2017-05-17,2980.0,http://www.vuelax.com/2017/05/17/cdmx-gdl-mty-tij-y-cun-a-guatemala-3150-opcion-de-hostal-desde-190-pesos-la-noche/,
1170,Tijuana,32.5149469,-117.0382471,Guatemala,15.783471,-90.23075899999999,2017-05-17,2980.0,http://www.vuelax.com/2017/05/17/cdmx-gdl-mty-tij-y-cun-a-guatemala-3150-opcion-de-hostal-desde-190-pesos-la-noche/,
1171,Cancún,21.161908,-86.8515279,Guatemala,15.783471,-90.23075899999999,2017-05-17,2980.0,http://www.vuelax.com/2017/05/17/cdmx-gdl-mty-tij-y-cun-a-guatemala-3150-opcion-de-hostal-desde-190-pesos-la-noche/,
1172,Ciudad de México,19.4326077,-99.133208,Tuxtla Gutiérrez,16.7516009,-93.1029939,2017-05-17,1560.0,http://www.vuelax.com/2017/05/17/cdmx-gdl-y-mty-a-tuxtla-gutierrez-1560-opcion-de-hostal-desde-150-pesos-la-noche-con-desayuno/,
1173,Guadalajara,20.6596988,-103.3496092,Tuxtla Gutiérrez,16.7516009,-93.1029939,2017-05-17,1560.0,http://www.vuelax.com/2017/05/17/cdmx-gdl-y-mty-a-tuxtla-gutierrez-1560-opcion-de-hostal-desde-150-pesos-la-noche-con-desayuno/,
1174,Monterrey,25.6866142,-100.3161126,Tuxtla Gutiérrez,16.7516009,-93.1029939,2017-05-17,1560.0,http://www.vuelax.com/2017/05/17/cdmx-gdl-y-mty-a-tuxtla-gutierrez-1560-opcion-de-hostal-desde-150-pesos-la-noche-con-desayuno/,
1175,Ciudad de México,19.4326077,-99.133208,Chicago,41.8781136,-87.6297982,2017-05-17,4350.0,http://www.vuelax.com/2017/05/17/cdmx-y-gdl-a-chicago-4350/,
1176,Guadalajara,20.6596988,-103.3496092,Chicago,41.8781136,-87.6297982,2017-05-17,4350.0,http://www.vuelax.com/2017/05/17/cdmx-y-gdl-a-chicago-4350/,
1177,Ciudad de México,19.4326077,-99.133208,"Munich, Alemania",48.1351253,11.5819805,2017-05-16,10950.0,http://www.vuelax.com/2017/05/16/opciones-sin-visa-cdmx-y-23-ciudades-mas-a-munich-alemania-10950/,
1178,23 ciudades más,,,"Munich, Alemania",48.1351253,11.5819805,2017-05-16,10950.0,http://www.vuelax.com/2017/05/16/opciones-sin-visa-cdmx-y-23-ciudades-mas-a-munich-alemania-10950/,
1179,Ciudad de México,19.4326077,-99.133208,"Milán, Italia",45.4642035,9.189982,2017-05-16,11423.0,http://www.vuelax.com/2017/05/16/cdmx-y-23-ciudades-mas-a-milan-italia-11423/,
1180,23 ciudades más,,,"Milán, Italia",45.4642035,9.189982,2017-05-16,11423.0,http://www.vuelax.com/2017/05/16/cdmx-y-23-ciudades-mas-a-milan-italia-11423/,
1181,Ciudad de México,19.4326077,-99.133208,Israel,31.046051,34.851612,2017-05-16,6835.0,http://www.vuelax.com/2017/05/16/cdmx-a-israel-6835/,
1182,Ciudad de México,19.4326077,-99.133208,"Cusco, Perú",-13.53195,-71.96746259999999,2017-05-15,5898.0,http://www.vuelax.com/2017/05/15/opcion-de-meses-sin-intereses-cdmx-a-cusco-peru-5898-opcion-de-hostal-desde-173-mxn-la-noche-con-desayuno/,
1183,Ciudad de México,19.4326077,-99.133208,"Berlín, Alemania",52.52000659999999,13.404954,2017-05-15,10684.0,http://www.vuelax.com/2017/05/15/opciones-sin-visa-cdmx-y-23-ciudades-mas-a-berlin-alemania-10684/,
1184,23 ciudades más,,,"Berlín, Alemania",52.52000659999999,13.404954,2017-05-15,10684.0,http://www.vuelax.com/2017/05/15/opciones-sin-visa-cdmx-y-23-ciudades-mas-a-berlin-alemania-10684/,
1185,Cancún,21.161908,-86.8515279,Egipto,26.820553,30.802498,2017-05-15,9399.0,http://www.vuelax.com/2017/05/15/cun-cdmx-gdl-a-egipto-9399/,
1186,Ciudad de México,19.4326077,-99.133208,Egipto,26.820553,30.802498,2017-05-15,9399.0,http://www.vuelax.com/2017/05/15/cun-cdmx-gdl-a-egipto-9399/,
1187,Guadalajara,20.6596988,-103.3496092,Egipto,26.820553,30.802498,2017-05-15,9399.0,http://www.vuelax.com/2017/05/15/cun-cdmx-gdl-a-egipto-9399/,
1188,Ciudad de México,19.4326077,-99.133208,"Ginebra, Suiza",46.2043907,6.1431577,2017-05-15,10433.0,http://www.vuelax.com/2017/05/15/cdmx-a-suiza-10433/,
1189,23 ciudades más,,,"Ginebra, Suiza",46.2043907,6.1431577,2017-05-15,10433.0,http://www.vuelax.com/2017/05/15/cdmx-a-suiza-10433/,
1190,Ciudad de México,19.4326077,-99.133208,"Barcelona, España",41.3850639,2.1734035,2017-05-15,10625.0,http://www.vuelax.com/2017/05/15/cdmx-y-23-ciudades-mas-a-barcelona-espana-10625/,
1191,23 ciudades más,,,"Barcelona, España",41.3850639,2.1734035,2017-05-15,10625.0,http://www.vuelax.com/2017/05/15/cdmx-y-23-ciudades-mas-a-barcelona-espana-10625/,
1192,Ciudad de México,19.4326077,-99.133208,"Atenas, Grecia",37.9838096,23.7275388,2017-05-14,10961.0,http://www.vuelax.com/2017/05/14/cdmx-y-23-ciudades-mas-a-atenas-grecia-10961/,
1193,23 ciudades más,,,"Atenas, Grecia",37.9838096,23.7275388,2017-05-14,10961.0,http://www.vuelax.com/2017/05/14/cdmx-y-23-ciudades-mas-a-atenas-grecia-10961/,
1194,Ciudad de México,19.4326077,-99.133208,Tel Aviv,32.0852999,34.78176759999999,2017-05-14,9131.0,http://www.vuelax.com/2017/05/14/cdmx-a-tel-aviv-9131/,
1195,Ciudad de México,19.4326077,-99.133208,Holanda,52.132633,5.291265999999999,2017-05-14,8241.0,http://www.vuelax.com/2017/05/14/cdmx-a-holanda-8241/,
1196,Ciudad de México,19.4326077,-99.133208,Costa Rica,9.748916999999999,-83.753428,2017-05-14,3429.0,http://www.vuelax.com/2017/05/14/cdmx-a-costa-rica-3429/,
1197,Ciudad de México,19.4326077,-99.133208,Cancún,21.161908,-86.8515279,2017-05-14,1849.0,http://www.vuelax.com/2017/05/14/cdmx-a-cancun-1849/,
1198,Ciudad de México,19.4326077,-99.133208,Amsterdam,52.3702157,4.895167900000001,2017-05-13,9534.0,http://www.vuelax.com/2017/05/13/cdmx-y-23-ciudades-mas-a-amsterdam-9534-opcion-de-meses-sin-intereses/,
1199,23 ciudades más,,,Amsterdam,52.3702157,4.895167900000001,2017-05-13,9534.0,http://www.vuelax.com/2017/05/13/cdmx-y-23-ciudades-mas-a-amsterdam-9534-opcion-de-meses-sin-intereses/,
1200,Ciudad de México,19.4326077,-99.133208,"Roma, Italia",41.9027835,12.4963655,2017-05-12,7910.0,http://www.vuelax.com/2017/05/12/cdmx-a-roma-7910/,
1201,23 ciudades más,,,"Roma, Italia",41.9027835,12.4963655,2017-05-12,7910.0,http://www.vuelax.com/2017/05/12/cdmx-a-roma-7910/,
1202,Cancún,21.161908,-86.8515279,"La Habana, Cuba",23.1135925,-82.3665956,2017-05-11,3407.0,http://www.vuelax.com/2017/05/11/cun-a-la-habana-cuba-3407-opcion-de-hostal-desde-209-mxn-la-noche/,
1203,Ciudad de México,19.4326077,-99.133208,"Punta Arenas, Patagonia Chilena",-53.1638329,-70.9170683,2017-05-11,11426.0,http://www.vuelax.com/2017/05/11/cdmx-mty-y-gdl-a-punta-arenas-patagonia-chilena-11426-opcion-de-meses-sin-intereses/,
1204,Monterrey,25.6866142,-100.3161126,"Punta Arenas, Patagonia Chilena",-53.1638329,-70.9170683,2017-05-11,11426.0,http://www.vuelax.com/2017/05/11/cdmx-mty-y-gdl-a-punta-arenas-patagonia-chilena-11426-opcion-de-meses-sin-intereses/,
1205,Guadalajara,20.6596988,-103.3496092,"Punta Arenas, Patagonia Chilena",-53.1638329,-70.9170683,2017-05-11,11426.0,http://www.vuelax.com/2017/05/11/cdmx-mty-y-gdl-a-punta-arenas-patagonia-chilena-11426-opcion-de-meses-sin-intereses/,
1206,Ciudad de México,19.4326077,-99.133208,"Antofagasta, Chile",-23.6509279,-70.39750219999999,2017-05-11,10928.0,http://www.vuelax.com/2017/05/11/4316/,
1207,Ciudad de México,19.4326077,-99.133208,Montreal,45.5016889,-73.567256,2017-05-10,5775.0,http://www.vuelax.com/2017/05/10/sin-visa-cdmx-a-montreal-5835-opcion-de-hostal-desde-367-pesos-con-desayuno/,
1208,Ciudad de México,19.4326077,-99.133208,"Lima, Perú",-12.0463731,-77.042754,2017-05-10,6250.0,http://www.vuelax.com/2017/05/10/cdmx-mty-y-gdl-a-lima-peru-6250-opcion-de-hostal-desde-209-pesos-la-noche-con-hospedaje-incluido/,
1209,Monterrey,25.6866142,-100.3161126,"Lima, Perú",-12.0463731,-77.042754,2017-05-10,6250.0,http://www.vuelax.com/2017/05/10/cdmx-mty-y-gdl-a-lima-peru-6250-opcion-de-hostal-desde-209-pesos-la-noche-con-hospedaje-incluido/,
1210,Guadalajara,20.6596988,-103.3496092,"Lima, Perú",-12.0463731,-77.042754,2017-05-10,6250.0,http://www.vuelax.com/2017/05/10/cdmx-mty-y-gdl-a-lima-peru-6250-opcion-de-hostal-desde-209-pesos-la-noche-con-hospedaje-incluido/,
1211,Ciudad de México,19.4326077,-99.133208,Monterrey o viceversa,,,2017-05-10,1737.0,http://www.vuelax.com/2017/05/10/cdmx-y-gdl-a-monterrey-o-viceversa-1737/,
1212,Guadalajara,20.6596988,-103.3496092,Monterrey o viceversa,,,2017-05-10,1737.0,http://www.vuelax.com/2017/05/10/cdmx-y-gdl-a-monterrey-o-viceversa-1737/,
1213,Ciudad de México,19.4326077,-99.133208,"Bariloche, Argentina",-41.1334722,-71.3102778,2017-05-10,11428.0,http://www.vuelax.com/2017/05/10/cdmx-a-bariloche-argentina-11428-opcion-de-hostal-desde-342-pesos-la-noche/,
1214,Ciudad de México,19.4326077,-99.133208,Amsterdam,52.3702157,4.895167900000001,2017-05-09,14913.0,http://www.vuelax.com/2017/05/09/vuelos-en-julio-cdmx-mty-y-gdl-a-amsterdam-14913/,
1215,Monterrey,25.6866142,-100.3161126,Amsterdam,52.3702157,4.895167900000001,2017-05-09,14913.0,http://www.vuelax.com/2017/05/09/vuelos-en-julio-cdmx-mty-y-gdl-a-amsterdam-14913/,
1216,Guadalajara,20.6596988,-103.3496092,Amsterdam,52.3702157,4.895167900000001,2017-05-09,14913.0,http://www.vuelax.com/2017/05/09/vuelos-en-julio-cdmx-mty-y-gdl-a-amsterdam-14913/,
1217,Ciudad de México,19.4326077,-99.133208,"Santiago, Chile",-33.4488897,-70.6692655,2017-05-09,10809.0,http://www.vuelax.com/2017/05/09/cdmx-mty-y-gdl-a-santiago-chile-10809-opcion-de-hostal-desde-199-mxn-con-desayuno-incluido/,
1218,Monterrey,25.6866142,-100.3161126,"Santiago, Chile",-33.4488897,-70.6692655,2017-05-09,10809.0,http://www.vuelax.com/2017/05/09/cdmx-mty-y-gdl-a-santiago-chile-10809-opcion-de-hostal-desde-199-mxn-con-desayuno-incluido/,
1219,Guadalajara,20.6596988,-103.3496092,"Santiago, Chile",-33.4488897,-70.6692655,2017-05-09,10809.0,http://www.vuelax.com/2017/05/09/cdmx-mty-y-gdl-a-santiago-chile-10809-opcion-de-hostal-desde-199-mxn-con-desayuno-incluido/,
1220,Ciudad de México,19.4326077,-99.133208,Costa Rica,9.748916999999999,-83.753428,2017-05-09,3529.0,http://www.vuelax.com/2017/05/09/cdmx-a-costa-rica-3499/,
1221,Ciudad de México,19.4326077,-99.133208,Chiapas,16.7569318,-93.12923529999999,2017-05-09,1799.0,http://www.vuelax.com/2017/05/09/cdmx-a-chiapas-1799/,
1222,Ciudad de México,19.4326077,-99.133208,"Cusco, Perú",-13.53195,-71.96746259999999,2017-05-08,6230.0,http://www.vuelax.com/2017/05/08/opcion-de-meses-sin-intereses-cdmx-gdl-y-mty-a-cusco-peru-6230-opcion-de-hostal-desde-175-mxn-la-noche/,
1223,Guadalajara,20.6596988,-103.3496092,"Cusco, Perú",-13.53195,-71.96746259999999,2017-05-08,6230.0,http://www.vuelax.com/2017/05/08/opcion-de-meses-sin-intereses-cdmx-gdl-y-mty-a-cusco-peru-6230-opcion-de-hostal-desde-175-mxn-la-noche/,
1224,Monterrey,25.6866142,-100.3161126,"Cusco, Perú",-13.53195,-71.96746259999999,2017-05-08,6230.0,http://www.vuelax.com/2017/05/08/opcion-de-meses-sin-intereses-cdmx-gdl-y-mty-a-cusco-peru-6230-opcion-de-hostal-desde-175-mxn-la-noche/,
1225,Ciudad de México,19.4326077,-99.133208,Buenos Aires,-34.6036844,-58.3815591,2017-05-08,13427.0,http://www.vuelax.com/2017/05/08/opcion-de-meses-sin-intereses-cdmx-gdl-y-mty-a-buenos-aires-13427-opcion-de-hostal-desde-223-pesos-la-noche-con-desayuno-incluido/,
